81.475	81.747	82.406	82.215	82.012	86.912	83.641	84.076	85.401	82.584	82.089	88.930	82.724	78.731	87.554	85.542	84.741	82.111	84.730	81.660	20.978	20.895	20.518	20.686	20.420	20.585	20.955	20.621	20.947	20.535	21.540	20.588	20.895	25.028	21.125	20.688	20.932	20.418	20.780	20.938	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	177.308	182.527	158.973	155.911	156.325	182.177	157.318	181.168	159.547	156.676	182.013	181.061	182.973	182.372	156.814	161.599	179.358	160.899	179.129	161.377	222.039	199.225	218.901	222.309	225.505	198.538	222.444	199.467	199.110	198.515	199.005	203.928	199.797	223.317	222.684	198.845	200.901	218.981	199.219	197.642	203.198	203.515	207.455	219.418	214.529	194.800	214.262	188.507	203.204	202.025	199.425	215.966	206.731	212.632	204.838	197.907	205.973	195.078	203.264	208.928	212.019	215.760	203.600	207.659	212.517	212.816	208.333	210.665	207.692	215.463	215.350	211.755	214.595	210.340	209.551	215.771	211.496	212.028	214.753	215.708	146.975	139.435	124.757	152.256	151.222	149.337	150.222	142.787	138.093	143.258	144.723	119.000	149.959	106.855	116.216	148.293	149.464	130.735	126.162	121.910
81.693	85.034	81.596	87.952	79.452	75.770	82.774	88.140	87.191	82.174	81.434	77.538	82.312	83.335	79.252	85.058	88.123	85.482	80.840	88.166	20.974	20.908	21.970	20.442	20.832	20.825	20.504	20.841	20.915	20.431	21.083	21.179	20.804	24.953	21.378	20.374	20.374	20.506	20.505	20.843	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	173.152	179.726	177.902	179.477	176.064	176.598	160.088	177.849	180.473	182.414	178.048	159.310	176.687	180.784	184.322	155.223	182.640	180.178	178.845	181.552	220.706	199.104	197.209	222.505	218.907	204.160	201.404	220.636	223.957	199.733	224.955	221.227	197.537	221.153	198.597	197.327	222.305	225.352	204.355	199.175	219.891	211.041	221.243	189.934	219.846	197.030	224.222	206.439	211.044	218.092	206.071	207.747	212.699	208.628	231.990	191.431	195.408	193.643	211.154	206.137	208.850	210.082	209.158	208.245	210.101	212.738	214.708	214.364	216.264	205.532	210.450	217.079	215.626	210.982	217.521	215.352	215.787	209.394	210.882	213.779	133.392	147.390	151.320	147.987	144.740	129.235	155.220	147.978	156.037	143.886	147.706	139.677	123.691	115.651	122.280	131.364	142.910	131.931	148.054	124.297
84.768	88.425	82.215	90.035	86.129	76.115	78.996	88.095	88.031	88.750	81.689	80.795	85.087	82.335	81.396	81.813	85.611	81.268	88.417	84.193	21.153	20.511	20.649	20.557	20.621	20.898	20.592	20.873	21.411	21.066	20.524	20.469	20.348	24.339	20.560	21.004	21.004	20.407	20.487	20.856	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	160.133	176.524	179.776	157.703	181.662	161.786	170.396	156.924	175.811	180.179	179.025	179.751	156.412	161.446	179.985	160.097	161.219	161.447	178.204	182.440	218.303	218.824	199.213	197.257	199.728	204.917	201.125	222.506	198.972	197.251	220.200	205.353	204.120	222.263	222.547	223.382	204.280	199.163	199.128	198.860	198.939	203.392	203.690	196.527	201.448	220.912	201.729	208.987	204.729	194.734	210.545	210.458	221.634	194.448	190.906	206.833	215.256	210.824	214.734	197.851	206.261	214.839	210.938	207.219	216.974	210.804	207.662	209.903	213.220	211.618	209.549	214.803	214.002	213.274	208.001	208.347	213.907	215.271	213.039	212.084	159.816	150.045	138.468	134.409	136.586	138.750	154.921	142.393	131.437	147.333	153.820	131.242	106.977	123.109	148.348	133.124	147.800	122.983	136.456	130.435
85.334	88.996	85.759	88.989	88.684	88.803	83.594	88.129	81.665	87.652	81.730	84.369	81.849	85.668	80.998	75.345	81.847	84.147	85.991	81.895	20.665	20.812	20.490	20.593	20.360	20.516	21.450	21.059	20.543	21.084	21.445	20.941	20.891	24.853	21.332	20.909	20.909	21.364	21.210	20.425	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	160.988	157.246	178.705	181.750	180.740	161.265	171.931	157.728	157.400	163.004	161.446	156.294	158.295	174.278	157.323	179.092	155.957	179.618	181.257	177.518	220.431	198.238	222.345	199.222	221.251	222.537	221.339	219.719	220.859	197.610	197.364	220.779	223.614	199.104	225.256	199.197	198.565	220.357	220.174	221.258	214.376	204.171	199.836	215.445	201.646	205.923	199.621	199.346	192.704	207.588	217.306	214.659	204.127	221.198	213.100	212.979	191.708	218.843	210.045	200.691	214.881	211.091	215.532	214.632	213.869	204.759	213.595	216.826	208.419	205.304	211.187	206.311	212.245	213.401	208.282	205.888	212.006	202.756	208.299	210.648	132.971	138.444	137.501	139.726	135.899	124.900	140.478	142.370	150.304	133.795	147.339	143.329	138.608	145.834	156.663	137.114	142.083	149.899	133.758	148.368
81.901	80.481	87.802	86.354	82.002	84.827	88.425	78.579	85.296	89.135	81.162	88.800	88.304	86.131	84.613	85.950	88.633	81.818	84.707	84.168	20.381	20.451	20.478	22.036	21.410	20.896	20.576	20.918	21.406	20.922	20.885	20.438	20.840	22.909	20.917	20.582	20.422	20.520	21.032	20.503	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	155.796	157.361	179.132	157.100	183.581	160.322	185.157	156.360	156.645	179.432	159.460	157.447	160.994	156.924	157.445	180.358	183.918	156.099	156.436	159.748	224.453	225.410	222.352	198.990	203.753	202.221	221.467	223.219	221.932	224.691	197.328	222.966	222.848	219.414	198.929	219.143	197.653	200.685	197.017	189.225	200.531	214.885	194.675	223.145	186.267	205.924	219.891	211.057	207.710	195.290	215.390	216.281	206.023	192.980	199.524	201.688	210.010	214.952	203.984	204.320	207.797	204.098	213.652	202.141	201.876	216.212	212.408	205.626	213.219	212.274	210.517	213.364	207.666	205.704	207.420	209.468	213.237	214.275	209.844	211.889	140.546	145.761	154.129	133.806	148.867	137.747	145.606	122.806	155.137	149.649	132.627	105.612	127.571	150.110	147.023	137.966	115.407	135.883	114.433	143.817
84.545	87.992	87.440	79.749	81.513	84.355	78.247	87.585	81.219	81.851	88.756	85.183	83.671	88.141	79.446	88.286	87.415	87.714	78.993	87.294	20.965	20.547	20.459	20.791	20.391	20.921	21.351	20.552	20.523	20.903	21.366	20.956	21.392	23.132	20.625	20.754	20.605	20.327	20.499	20.769	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	157.346	156.961	182.015	157.207	179.022	178.409	177.690	180.146	156.759	182.357	178.714	160.205	157.061	159.142	157.163	156.527	178.152	159.723	180.588	157.281	223.822	221.291	200.162	220.383	220.343	223.541	223.033	219.769	198.647	219.844	198.732	218.915	199.409	203.559	199.023	228.134	224.270	198.936	202.955	218.666	214.748	215.096	211.782	186.002	205.483	188.986	202.159	203.301	221.569	205.545	203.311	223.104	202.864	203.923	198.940	223.568	217.890	203.313	224.636	208.620	207.764	214.555	210.253	214.760	210.193	214.146	210.687	217.145	211.926	210.475	210.449	205.372	210.631	209.367	215.916	205.449	207.527	207.368	210.669	210.357	139.358	144.908	131.907	150.630	136.621	131.146	138.686	143.989	145.300	137.511	132.612	123.789	130.051	146.338	144.934	135.720	139.958	104.838	135.801	140.751
88.480	88.611	86.131	83.005	85.983	81.459	87.098	89.166	82.185	88.230	85.044	87.641	82.360	85.107	82.603	88.134	88.667	87.872	85.064	78.150	20.905	20.388	20.868	21.126	21.422	20.522	20.602	20.608	20.399	20.913	21.475	20.815	21.363	23.509	20.986	20.875	20.579	20.446	21.557	21.403	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	178.545	176.455	174.272	159.039	180.008	157.187	182.790	181.264	179.955	157.364	156.890	157.455	179.949	156.673	181.855	156.952	156.628	180.596	179.128	184.230	198.275	224.532	199.322	197.376	198.255	199.757	221.895	220.067	197.390	204.916	220.030	220.419	219.114	220.073	199.729	199.237	202.212	203.485	219.979	220.763	218.091	209.824	200.014	201.795	209.356	201.837	202.943	194.381	223.091	205.373	189.850	202.892	223.714	209.174	206.405	189.185	193.878	222.304	188.486	213.970	211.655	212.600	214.164	208.759	214.735	216.869	207.012	213.924	212.128	207.864	214.276	206.412	215.307	218.090	213.428	211.332	213.395	210.046	208.162	217.275	149.817	140.160	139.475	134.902	135.069	142.674	151.410	157.671	144.076	149.338	140.823	150.015	147.667	143.506	126.081	147.504	143.063	142.043	156.155	138.358
82.396	82.522	89.236	76.213	88.057	81.666	82.941	82.167	88.057	88.807	81.453	85.861	85.404	87.639	81.811	88.980	88.552	88.519	87.084	82.230	20.483	20.855	21.096	20.911	20.813	20.908	20.486	20.568	21.391	20.961	21.339	20.988	20.435	23.333	20.895	20.543	20.895	20.853	20.813	20.896	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	179.647	180.649	176.504	159.960	162.589	177.200	156.739	156.399	179.098	156.962	157.132	156.405	156.733	155.946	181.358	160.142	160.436	157.679	156.408	157.696	204.853	221.456	199.225	199.745	225.296	219.451	199.395	199.630	199.811	202.694	220.651	197.155	198.650	203.528	199.214	199.272	224.393	219.821	223.953	221.290	191.029	215.568	213.249	209.831	204.588	202.993	207.428	215.258	206.506	185.830	208.269	208.431	219.306	193.002	187.643	207.225	213.650	206.742	190.621	204.353	209.544	213.083	211.313	209.693	208.009	213.592	214.866	212.306	207.833	214.593	214.612	213.019	201.213	212.663	212.521	202.975	213.701	214.054	213.217	208.869	139.127	144.172	131.938	140.864	157.125	144.342	152.265	135.069	147.767	153.710	147.588	142.796	148.573	151.390	139.836	150.403	126.333	126.415	155.468	136.495
78.653	84.974	85.400	79.316	89.155	86.464	88.456	87.818	84.733	85.668	80.408	86.152	88.337	82.251	81.927	81.531	88.242	87.753	86.063	83.738	20.841	20.891	20.849	20.418	20.776	20.998	20.872	20.885	20.833	20.822	20.553	21.225	20.451	20.616	21.186	20.341	21.435	20.670	20.999	21.363	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	183.260	156.112	185.300	159.091	179.596	181.048	159.911	177.166	178.052	179.870	156.119	160.036	156.247	178.878	157.348	158.777	181.948	180.448	176.820	160.021	198.475	199.774	199.104	222.985	198.439	203.011	203.202	200.831	204.772	198.022	219.427	197.917	197.819	220.175	219.084	220.001	218.118	199.778	224.100	198.610	189.325	204.118	192.527	197.306	200.062	204.113	205.570	191.111	231.629	198.834	210.134	211.563	212.629	206.419	200.590	218.277	200.484	203.747	210.674	206.644	206.960	210.223	207.282	209.881	213.708	213.363	214.156	208.702	212.326	213.873	212.734	212.916	212.361	214.883	210.030	209.344	212.016	209.972	213.676	205.960	156.623	138.221	153.719	148.286	139.592	148.481	140.207	141.077	149.013	156.192	152.651	133.604	149.321	116.014	140.590	123.416	142.902	148.137	124.175	151.123
84.882	81.459	88.115	83.879	77.724	81.861	88.494	88.235	88.529	81.065	81.873	82.153	88.041	88.070	85.785	82.368	79.448	81.839	84.060	79.531	21.472	20.634	20.684	21.050	20.593	20.833	20.917	20.905	20.831	20.861	20.599	20.903	21.309	20.474	20.698	20.633	20.611	20.465	20.758	20.753	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	176.342	160.421	158.147	156.053	160.105	156.812	157.278	161.273	156.475	157.083	156.673	182.828	175.718	178.825	181.247	163.072	179.378	156.595	179.003	178.160	197.559	198.290	218.824	222.603	198.687	197.713	198.614	196.944	197.346	198.482	219.288	198.511	200.007	222.724	198.008	199.818	222.822	222.767	199.525	223.970	200.339	192.712	201.790	210.874	211.682	199.478	208.470	210.583	197.807	193.069	214.867	218.151	203.439	196.215	209.265	203.192	191.489	215.391	206.470	196.057	209.500	209.485	215.883	215.040	215.091	212.599	212.917	208.628	214.276	219.363	216.331	213.597	209.104	212.359	206.326	213.407	216.471	213.721	216.543	214.972	147.952	136.820	157.854	140.043	145.167	146.985	137.832	147.878	140.725	153.217	140.867	138.841	123.280	149.744	146.740	148.887	147.339	130.521	114.731	151.824
82.331	82.043	81.362	86.206	79.700	82.528	84.726	88.850	84.280	88.012	81.641	78.389	77.860	88.017	84.862	77.962	82.553	84.397	79.347	84.601	20.442	20.789	20.436	20.647	21.026	20.891	20.501	21.497	20.912	20.947	20.628	21.069	20.900	20.847	20.726	20.859	21.466	20.885	21.046	20.585	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	177.895	161.569	160.731	161.842	180.027	177.461	156.986	160.112	159.315	159.950	177.915	179.151	155.493	160.679	156.618	183.878	156.716	179.368	156.379	178.298	200.399	197.713	198.238	221.433	220.146	202.961	222.014	221.390	218.847	220.784	220.348	197.565	199.039	224.302	224.397	217.961	219.350	218.875	222.324	198.014	206.991	211.210	212.687	207.375	206.726	200.198	213.261	225.233	211.835	188.182	209.398	222.628	216.315	205.936	189.865	207.603	205.333	219.654	217.893	211.575	214.092	214.400	213.847	215.406	206.476	214.750	204.973	213.545	206.069	212.107	220.039	213.866	213.988	206.376	211.866	207.243	214.224	210.824	211.487	215.590	145.541	129.246	138.234	141.181	140.651	121.278	143.846	136.836	139.643	131.094	136.852	148.842	115.834	149.485	104.410	108.409	121.613	106.558	131.458	132.629
82.845	82.067	88.801	86.021	81.415	88.406	87.097	87.485	82.187	82.253	80.556	84.066	85.074	88.171	80.771	81.696	82.365	84.259	88.592	84.622	20.551	21.441	20.554	20.823	20.444	20.634	20.412	20.626	21.462	21.298	21.392	21.002	20.831	20.918	20.372	20.339	20.403	20.462	21.937	20.566	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	180.885	155.334	159.601	158.890	156.332	177.098	162.148	160.857	160.428	157.310	158.002	157.523	178.000	160.014	157.555	177.286	160.211	181.796	176.588	156.846	199.428	199.617	224.160	220.977	200.250	220.793	223.083	222.346	220.957	218.230	221.294	221.562	219.950	197.671	199.841	222.090	219.660	219.199	223.113	221.843	193.240	203.191	213.138	190.145	219.855	205.324	203.756	208.178	221.114	188.733	220.389	190.309	195.459	205.393	191.880	203.093	199.856	206.859	218.213	208.354	205.744	211.118	204.139	212.782	212.356	213.076	215.516	216.329	214.220	211.525	208.348	214.327	211.815	220.379	215.208	208.951	213.409	214.647	212.017	206.287	127.885	148.415	136.076	146.467	140.021	157.612	157.406	147.979	143.107	139.463	147.326	125.867	140.719	146.506	126.701	140.572	125.114	121.285	121.955	137.478
81.164	84.566	88.570	86.675	88.313	78.017	82.171	87.992	78.393	85.541	88.168	81.866	88.446	88.897	85.722	82.205	83.854	88.701	88.176	88.548	20.889	20.421	20.498	21.627	21.217	20.789	21.290	21.541	20.820	21.062	20.325	20.601	20.748	20.618	20.886	20.837	20.965	20.623	21.394	20.617	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	156.876	178.511	180.674	156.290	180.646	180.407	184.321	157.010	156.977	177.307	156.631	161.999	180.636	159.621	158.919	156.968	182.764	161.165	182.245	180.999	220.188	198.592	220.436	197.671	221.801	198.273	219.749	220.602	222.892	221.652	220.648	222.547	197.296	221.745	199.478	220.024	224.103	220.133	222.272	221.547	208.601	210.509	210.662	198.714	207.007	200.212	204.495	200.974	199.572	216.028	205.167	203.379	206.694	214.375	213.788	219.474	206.801	204.881	220.506	188.051	221.042	215.391	217.084	207.928	212.280	210.931	210.721	213.593	220.887	214.319	205.854	216.956	209.262	215.134	210.835	210.969	212.834	209.038	203.599	212.891	151.169	136.389	147.040	157.807	131.381	130.517	153.572	156.494	145.005	147.184	148.258	155.536	125.418	158.404	114.236	154.841	142.781	143.020	150.691	160.039
75.889	87.552	75.197	85.560	88.634	82.222	83.890	81.861	75.929	88.544	85.572	87.226	86.294	85.816	88.460	81.708	81.558	81.489	89.086	88.495	20.861	20.819	20.706	20.592	20.611	21.441	20.931	20.548	20.658	20.579	20.611	21.150	29.170	21.447	21.396	20.615	20.597	21.301	21.462	20.623	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	160.059	160.510	179.485	179.609	156.908	181.996	178.266	155.996	178.084	180.513	179.426	178.288	160.278	160.277	176.657	177.701	182.561	182.261	180.189	157.267	221.065	221.644	221.979	198.410	224.583	223.541	222.560	198.356	226.137	218.453	198.842	198.398	200.472	220.271	198.527	204.687	220.232	199.657	198.068	224.373	205.814	203.622	206.846	205.175	186.657	204.788	190.128	189.708	218.534	202.136	201.558	200.057	199.312	210.847	218.299	215.895	207.561	208.113	215.079	201.136	212.406	216.914	217.545	211.901	218.993	210.521	210.101	213.711	211.125	209.210	211.644	215.898	208.499	211.217	199.402	216.725	209.867	214.586	211.958	213.877	134.835	146.838	138.485	142.459	149.905	155.475	155.665	146.716	130.405	140.410	156.651	148.400	127.742	138.559	147.844	147.253	139.781	148.575	116.225	124.877
88.150	83.885	81.897	82.273	88.071	88.365	80.664	84.648	75.666	81.539	82.289	85.352	83.023	86.838	85.682	81.728	75.910	81.510	87.653	75.429	20.930	20.948	20.851	20.567	20.428	20.421	20.940	20.948	20.465	20.497	20.409	20.559	28.904	21.032	20.787	20.418	20.469	20.303	20.628	20.904	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	162.236	176.472	161.206	160.257	156.797	157.425	179.884	176.541	157.094	178.202	160.457	156.430	156.381	157.346	180.205	156.798	158.321	160.097	157.234	157.119	218.826	220.583	220.228	226.867	205.151	218.955	221.277	218.440	199.444	200.287	197.884	221.603	199.175	221.995	220.370	224.359	220.697	198.532	199.790	198.364	223.476	221.057	216.608	221.581	188.541	210.117	196.549	218.571	207.792	219.141	199.546	202.968	208.803	216.651	200.350	222.258	201.704	202.649	215.865	203.321	210.588	216.650	207.912	215.485	214.777	216.477	214.122	212.294	207.193	210.740	209.621	210.786	219.192	210.023	214.386	215.938	210.887	212.952	212.190	213.348	152.033	139.331	128.456	143.793	132.112	151.747	145.318	143.007	151.160	144.112	151.888	142.101	135.117	150.177	147.822	143.594	134.045	147.742	158.557	115.396
88.500	88.444	81.483	81.306	81.273	89.122	88.440	87.695	81.226	82.422	81.672	82.354	85.409	87.776	88.431	82.312	82.072	81.671	81.843	82.674	20.861	20.634	20.640	20.794	20.449	20.819	20.831	20.444	20.919	20.525	20.972	20.434	73.322	20.864	20.818	20.506	20.939	20.907	20.565	20.697	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	179.521	159.369	177.986	181.922	161.116	159.542	181.355	161.606	156.339	157.384	159.583	156.625	159.507	176.274	160.139	157.343	160.421	176.349	157.720	157.595	222.661	222.681	204.249	198.687	205.011	200.697	196.656	221.501	204.768	222.249	204.130	219.683	226.272	221.406	219.441	221.524	218.338	223.925	220.990	199.343	208.003	200.868	223.861	203.783	232.187	208.114	205.419	204.633	188.172	215.002	223.937	215.265	218.300	194.731	202.851	189.855	186.538	207.052	199.865	201.675	210.603	208.618	210.746	211.961	210.051	205.293	213.668	213.638	211.200	206.328	210.274	214.120	214.240	212.892	206.515	209.139	207.942	208.534	218.024	213.904	149.189	147.614	148.087	154.957	138.154	141.721	136.996	147.104	144.012	158.743	122.140	147.989	146.067	149.892	106.183	121.910	148.491	138.845	133.447	126.218
83.709	81.818	88.082	87.837	81.913	88.934	88.531	85.047	87.525	81.410	81.635	84.281	85.218	88.309	88.567	84.062	85.393	84.662	81.774	81.511	21.953	21.025	20.575	20.483	21.532	20.948	21.010	20.493	20.975	20.468	21.435	20.388	63.117	20.819	20.975	21.432	20.637	21.035	20.932	20.649	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	178.572	181.694	183.060	179.191	183.176	179.969	160.385	175.824	159.875	179.940	179.739	177.276	156.005	160.508	157.376	158.592	177.992	159.470	159.507	159.554	223.582	227.431	199.859	199.212	199.646	219.044	197.699	222.509	224.847	218.461	219.202	199.665	220.960	199.763	198.709	198.574	220.326	221.362	201.129	220.504	202.932	202.766	218.660	231.516	215.391	212.568	201.278	210.387	201.413	203.977	201.327	210.545	201.928	190.830	198.723	213.251	192.393	191.444	200.465	188.812	215.675	207.311	215.339	213.886	215.038	214.266	209.645	208.888	208.911	214.325	209.521	213.290	215.759	212.355	216.762	212.715	209.270	208.007	212.084	213.528	157.749	132.869	132.734	150.964	141.496	129.348	124.528	150.471	129.497	153.966	149.892	152.811	140.558	135.593	135.264	138.879	130.389	155.305	101.671	146.561
85.030	84.958	81.460	82.438	85.568	85.095	85.743	85.814	87.434	82.671	88.744	82.057	88.313	87.769	81.780	88.321	88.531	82.151	88.019	75.265	20.424	20.605	20.578	20.437	21.405	20.922	20.966	21.397	21.045	20.999	21.250	20.913	28.296	20.495	20.311	20.395	20.339	21.226	20.933	21.385	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	183.198	184.899	181.346	175.408	177.830	180.801	161.872	176.457	177.025	178.139	177.030	177.131	182.119	158.553	156.266	182.574	176.529	177.867	159.805	180.371	220.626	222.445	224.184	222.418	220.998	224.091	198.283	200.801	226.857	221.143	219.525	203.430	221.509	203.574	225.469	200.539	218.731	221.471	224.058	198.947	214.622	200.198	213.119	208.377	216.481	200.172	202.322	207.760	201.765	208.000	211.443	216.125	202.738	212.694	216.337	215.689	209.239	207.100	202.000	199.503	205.195	212.701	214.251	213.416	215.108	222.276	212.022	205.790	215.665	210.414	211.817	216.429	206.347	207.573	216.459	216.037	219.833	209.930	221.571	219.210	154.919	157.007	139.451	144.256	150.398	159.002	138.956	133.407	142.800	130.165	149.808	150.218	124.267	153.636	151.566	149.490	132.008	154.382	130.903	141.064
88.442	78.582	81.444	82.792	84.905	75.324	85.096	86.505	88.903	84.900	88.505	88.505	88.274	81.731	81.963	87.747	89.062	82.457	88.266	83.835	20.926	20.393	20.934	20.555	21.195	20.919	20.812	21.519	20.602	21.039	20.909	20.590	27.462	20.907	20.537	20.440	20.837	20.888	21.083	20.415	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	160.154	177.036	183.102	181.456	174.905	183.166	176.135	159.142	179.720	181.726	178.972	181.750	179.475	183.009	176.718	181.539	183.625	178.356	174.613	159.172	220.984	199.613	221.013	204.065	220.513	197.404	197.970	219.668	204.100	198.592	199.083	223.538	220.472	222.392	225.980	219.660	200.448	199.656	221.369	198.212	217.151	219.399	223.736	204.664	204.915	214.150	211.764	221.061	223.366	212.560	210.423	210.636	210.290	208.907	222.797	217.991	213.010	190.064	198.558	202.093	205.218	207.579	213.162	211.924	216.088	209.442	208.883	219.648	213.391	214.992	216.300	210.997	209.323	204.157	207.181	204.283	209.672	213.896	213.405	220.343	158.845	157.779	149.354	146.372	143.685	149.187	145.541	158.703	138.062	145.412	132.177	126.880	159.029	134.655	149.433	151.143	135.299	142.579	131.471	154.499
105.665	108.199	106.109	93.757	107.501	101.242	108.178	96.441	92.047	92.921	102.051	103.388	102.845	106.145	102.439	102.072	103.602	106.458	90.996	102.111	173.275	162.683	168.211	173.760	167.482	172.837	169.361	163.338	165.277	172.941	174.537	165.438	170.710	170.163	168.496	165.188	169.675	162.406	163.057	170.122	161.270	183.355	161.311	157.066	157.641	156.648	177.033	160.272	176.924	178.263	160.894	176.733	159.279	183.018	160.455	161.088	175.973	156.603	159.384	181.757	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	238.307	228.181	237.102	239.208	238.702	238.278	237.847	243.965	241.265	237.274	241.379	238.438	232.989	237.413	237.560	239.855	239.346	225.941	228.999	236.675	357.676	346.318	308.663	351.235	354.120	322.989	308.075	356.143	309.861	350.831	350.626	316.644	322.342	347.149	311.289	323.280	356.132	352.996	341.592	342.205	307.029	318.025	311.157	310.124	322.623	329.819	324.204	310.795	305.406	314.475	306.310	315.587	346.582	336.898	348.474	326.983	310.826	314.371	330.521	287.137	265.492	271.530	269.400	278.873	283.224	284.641	285.952	284.342	286.518	285.311	270.435	287.510	282.838	268.893	281.696	281.306	266.881	286.023	288.104	284.826
103.092	93.757	96.657	102.400	95.559	92.505	103.595	104.437	104.752	94.958	100.666	107.510	98.920	101.769	99.943	103.119	98.512	106.331	90.600	98.628	165.158	171.180	163.292	162.625	162.745	162.572	164.877	166.779	165.003	165.284	170.705	165.080	171.301	172.097	169.073	165.166	163.403	162.698	170.565	162.780	158.925	161.924	156.699	181.107	182.730	156.020	162.425	163.995	178.460	164.564	177.570	177.206	160.262	182.249	177.473	156.706	174.750	178.092	157.370	157.084	0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0	228.073	211.469	239.932	238.564	236.701	239.735	240.764	236.921	236.734	237.307	235.566	235.940	237.842	234.153	229.483	240.017	220.551	237.918	239.639	218.420	356.281	343.206	350.097	321.130	348.126	361.696	321.730	350.689	340.470	347.070	341.181	343.186	341.659	362.540	349.048	322.927	353.387	347.283	362.770	355.417	309.759	304.875	318.794	331.719	331.518	307.802	309.439	303.453	333.146	313.056	328.876	340.699	340.253	312.882	333.084	319.371	311.890	306.157	340.213	327.501	284.336	283.373	287.042	268.557	264.904	267.323	289.203	281.157	270.164	281.959	281.644	281.894	283.497	283.791	284.638	283.607	284.559	286.489	283.855	270.639
